,ECG0
1665,0.131745474
1666,0.128053014
1667,0.131742089
1668,0.128049492
1669,0.135429229
1670,0.129891093
1671,0.126198286
1672,0.12250541
1673,0.126194065
1674,0.124346447
1675,0.128034959
1676,0.124341797
1677,0.120648564
1678,0.118800659
1679,0.118798082
1680,0.126177035
1681,0.126174314
1682,0.122480719
1683,0.120632452
1684,0.115093312
1685,0.1150903
1686,0.115087217
1687,0.122465663
1688,0.116926234
1689,0.116922934
1690,0.115074161
1691,0.113225318
1692,0.115067204
1693,0.12059982
1694,0.120596164
1695,0.113210835
1696,0.113207039
1697,0.116893974
1698,0.122426241
1699,0.120576837
1700,0.116881965
1701,0.113187025
1702,0.111337418
1703,0.116869348
1704,0.11686501
1705,0.120551409
1706,0.122392342
1707,0.11869701
1708,0.120537817
1709,0.127914764
1710,0.133446249
1711,0.142668474
1712,0.142663637
1713,0.140813341
1714,0.140808388
1715,0.142648778
1716,0.150025315
1717,0.153710995
1718,0.155551221
1719,0.151855193
1720,0.150004513
1721,0.155535385
1722,0.159220807
1723,0.159215379
1724,0.157364504
1725,0.159204384
1726,0.157353418
1727,0.16103861
1728,0.161032958
1729,0.157336464
1730,0.149949129
1731,0.148097958
1732,0.140710548
1733,0.135168502
1734,0.138853425
1735,0.146229116
1736,0.146223173
1737,0.146217199
1738,0.146211197
1739,0.142514366
1740,0.13881751
1741,0.135120629
1742,0.129578324
1743,0.120345197
1744,0.120339052
1745,0.114796688
1746,0.114790508
1747,0.112938913
1748,0.109241903
1749,0.109235682
1750,0.101847848
1751,0.099996208
1752,0.096299159
1753,0.096292905
1754,0.094441247
1755,0.092589586
1756,0.085201723
1757,0.087040863
1758,0.094416208
1759,0.092564553
1760,0.092558305
1761,0.090706664
1762,0.090700432
1763,0.094385012
1764,0.098069605
1765,0.096218009
1766,0.088830228
1767,0.096205668
1768,0.094354124
1769,0.096193402
1770,0.096187302
1771,0.098026626
1772,0.098020574
1773,0.094323749
1774,0.08324535
1775,0.075857782
1776,0.05370704
1777,0.035247134
1778,0.029705066
1779,0.04261704
1780,0.059219853
1781,0.09058591
1782,0.144096815
1783,0.228979572
1784,0.348924983
1785,0.470715839
1786,0.594352143
1787,0.716143093
1788,0.830552489
1789,0.908053924
1790,0.941265795
1791,0.913579499
1792,0.823149636
1793,0.651522202
1794,0.452213814
1795,0.278741091
1796,0.149558039
1797,0.086809467
1798,0.060968966
1799,0.060964134
1800,0.070186366
1801,0.097862665
1802,0.121848226
1803,0.134761447
1804,0.129220726
1805,0.121834669
1806,0.118139479
1807,0.110753554
1808,0.110749298
1809,0.103363508
1810,0.097823186
1811,0.103355336
1812,0.101505953
1813,0.094120438
1814,0.088580394
1815,0.084885821
1816,0.081191319
1817,0.07934229
1818,0.084874935
1819,0.079335249
1820,0.08302264
1821,0.0774831
1822,0.075634436
1823,0.079322047
1824,0.086700535
1825,0.083006693
1826,0.079312927
1827,0.079310038
1828,0.070080221
1829,0.077459086
1830,0.077456425
1831,0.081144642
1832,0.079296734
1833,0.075603502
1834,0.075601149
1835,0.081135076
1836,0.079287478
1837,0.081130759
1838,0.084819519
1839,0.082972156
1840,0.07743407
1841,0.084813867
1842,0.088502942
1843,0.094037496
1844,0.090345126
1845,0.090343637
1846,0.084806025
1847,0.088495496
1848,0.095875847
1849,0.097720076
1850,0.097718983
1851,0.095872569
1852,0.099562437
1853,0.097716182
1854,0.10509701
1855,0.108787115
1856,0.1143227
1857,0.114322163
1858,0.116167105
1859,0.116166725
1860,0.129084228
1861,0.132774806
1862,0.140156264
1863,0.142001598
1864,0.142001608
1865,0.147537898
1866,0.156765066
1867,0.165992311
1868,0.173374232
1869,0.173374625
1870,0.180756697
1871,0.186293443
1872,0.197366465
1873,0.202903359
1874,0.204749525
1875,0.212131966
1876,0.213978277
1877,0.221360861
1878,0.234279717
1879,0.241662442
1880,0.247199834
1881,0.247201094
1882,0.247202421
1883,0.256430817
1884,0.265659278
1885,0.274887804
1886,0.278580192
1887,0.27673644
1888,0.280428952
1889,0.287812324
1890,0.293350355
1891,0.297043043
1892,0.295199586
1893,0.291510783
1894,0.291512835
1895,0.29520574
1896,0.295207895
1897,0.2989009
1898,0.29152155
1899,0.284142245
1900,0.278608386
1901,0.274919971
1902,0.273076997
1903,0.265697861
1904,0.254627961
1905,0.249094299
1906,0.232488267
1907,0.234336273
1908,0.223266506
1909,0.219578369
1910,0.212199457
1911,0.197438967
1912,0.190060101
1913,0.180835855
1914,0.180838629
1915,0.177150618
1916,0.17161722
1917,0.166083834
1918,0.155014255
1919,0.158707887
1920,0.153174521
1921,0.151331959
1922,0.147643996
1923,0.14395603
1924,0.136577258
1925,0.142116284
1926,0.140273697
1927,0.143967301
1928,0.136588486
1929,0.129209654
1930,0.129212405
1931,0.127369734
1932,0.134754042
1933,0.132911319
1934,0.134759369
1935,0.129225784
1936,0.129228366
1937,0.129230912
1938,0.131078818
1939,0.129235881
1940,0.129238301
1941,0.131086073
1942,0.131088395
1943,0.134781466
1944,0.138474482
1945,0.14032204
1946,0.132942535
1947,0.138480771
1948,0.134791939
1949,0.134793841
1950,0.138486473
1951,0.142179032
1952,0.142180715
1953,0.14218232
1954,0.136647642
1955,0.144030685
1956,0.145877441
1957,0.147724109
1958,0.147725285
1959,0.147726369
1960,0.145881956
1961,0.144037445
1962,0.149574435
1963,0.149575121
1964,0.149575701
1965,0.147730773
1966,0.145885734
1967,0.149576784
1968,0.149576918
1969,0.149576934
1970,0.149576831
1971,0.149576605
1972,0.145885454
1973,0.147730377
1974,0.151420572
1975,0.151419835
1976,0.149573563
1977,0.145881755
1978,0.14403521
1979,0.145879325
1980,0.144032497
1981,0.144030925
1982,0.145874608
1983,0.14218194
1984,0.138489121
1985,0.140332351
1986,0.145866229
1987,0.145863747
1988,0.147706508
1989,0.138476705
1990,0.134782941
1991,0.138470616
1992,0.140312723
1993,0.138463863
1994,0.138460233
1995,0.13476563
1996,0.131070855
1997,0.131066707
1998,0.134753183
1999,0.136594082
2000,0.131053198
2001,0.132893736
2002,0.123661689
2003,0.127347261
2004,0.131032649
2005,0.129181648
2006,0.12733046
2007,0.127324483
2008,0.123627514
2009,0.125466556
2010,0.123614603
2011,0.127298659
2012,0.123600917
2013,0.12359378
2014,0.114359443
2015,0.119888113
2016,0.118034982
2017,0.121717852
2018,0.11801892
2019,0.114319785
2020,0.116156651
2021,0.114302512
2022,0.11613897
2023,0.117975224
2024,0.117965872
2025,0.116110915
2026,0.11056495
2027,0.114245781
2028,0.112390204
2029,0.116070621
2030,0.11790543
2031,0.112358428
2032,0.110502019
2033,0.116027005
2034,0.116015579
2035,0.119694746
2036,0.119682903
2037,0.112289249
2038,0.110431588
2039,0.114109919
2040,0.115942641
2041,0.115929754
2042,0.115916658
2043,0.115903354
2044,0.114044441
2045,0.119566922
2046,0.128779998
2047,0.132456664
2048,0.136133124
2049,0.137963977
2050,0.136103823
2051,0.139779665
2052,0.143455303
2053,0.147130736
2054,0.143424364
2055,0.147099392
2056,0.147083416
2057,0.154448841
2058,0.159968665
2059,0.158106687
2060,0.159935312
2061,0.156227537
2062,0.158055766
2063,0.1617292
2064,0.161711638
2065,0.158003081
2066,0.154294331
2067,0.143203787
2068,0.133958452
2069,0.13209453
2070,0.133921222
2071,0.141283928
2072,0.141264845
2073,0.141245579
2074,0.135689927
2075,0.133824894
2076,0.130114281
2077,0.126403488
2078,0.119001717
2079,0.117135971
2080,0.111579249
2081,0.113403957
2082,0.111537692
2083,0.105980455
2084,0.102268451
2085,0.09855628
2086,0.096689344
2087,0.096667645
2088,0.100336586
2089,0.100314566
2090,0.096601586
2091,0.089197648
2092,0.085484357
2093,0.090997915
2094,0.08912972
2095,0.090952177
2096,0.094619887
2097,0.090905849
2098,0.092727869
2099,0.094549747
2100,0.100062287
2101,0.098193086
2102,0.096323749
2103,0.094454278
2104,0.094430075
2105,0.098096543
2106,0.099917483
2107,0.096202094
2108,0.092486581
2109,0.07216234
2110,0.051837979
2111,0.040740503
2112,0.040715314
2113,0.060989417
2114,0.084954208
2115,0.131063697
2116,0.208544886
2117,0.328470183
2118,0.457622378
2119,0.58308367
2120,0.710390261
2121,0.813706545
2122,0.874578519
2123,0.900387787
2124,0.863453342
2125,0.739784977
2126,0.558909105
2127,0.376187744
2128,0.228528908
2129,0.125159603
2130,0.071616031
2131,0.053134989
2132,0.054953275
2133,0.078916292
2134,0.112106235
2135,0.1305329
2136,0.13788709
2137,0.119405601
2138,0.108305645
2139,0.102741824
2140,0.100868739
2141,0.108222594
2142,0.106349383
2143,0.098939911
2144,0.089684979
2145,0.087811592
2146,0.082247348
2147,0.085910054
2148,0.087727307
2149,0.087699109
2150,0.089516263
2151,0.082106366
2152,0.082078027
2153,0.078358842
2154,0.082021217
2155,0.087528952
2156,0.087500446
2157,0.0800903
2158,0.07637092
2159,0.081878509
2160,0.081849863
2161,0.085511988
2162,0.083637882
2163,0.081763748
2164,0.078044188
2165,0.079860806
2166,0.085368202
2167,0.089030176
2168,0.085310529
2169,0.081590865
2170,0.079716585
2171,0.083378492
2172,0.088885788
2173,0.090702271
2174,0.088827944
2175,0.08879901
2176,0.086924669
2177,0.092431927
2178,0.096093781
2179,0.097910234
2180,0.099726687
2181,0.097852342
2182,0.097823401
2183,0.105176068
2184,0.108837941
2185,0.108809021
2186,0.110625513
2187,0.112442017
2188,0.110567733
2189,0.119765869
2190,0.125273219
2191,0.130780589
2192,0.132597177
2193,0.134413787
2194,0.139921221
2195,0.14727408
2196,0.154626966
2197,0.161979879
2198,0.16564202
2199,0.16376799
2200,0.172966395
2201,0.184010234
2202,0.191363308
2203,0.200561817
2204,0.204224163
2205,0.204195747
2206,0.211548973
2207,0.220747641
2208,0.229946352
2209,0.237299707
2210,0.240962305
2211,0.246470351
2212,0.250133044
2213,0.259331987
2214,0.261149378
2215,0.270348422
2216,0.270320515
2217,0.26844726
2218,0.272110261
2219,0.272082516
2220,0.28128183
2221,0.2867904
2222,0.288608226
2223,0.283044508
2224,0.277480849
2225,0.281144253
2226,0.282962317
2227,0.279244241
2228,0.271835426
2229,0.266272075
2230,0.253327184
2231,0.24776396
2232,0.249582403
2233,0.242173907
2234,0.227383875
2235,0.21443931
2236,0.207031012
2237,0.201468182
2238,0.203287022
2239,0.194033526
2240,0.182934697
2241,0.173681336
2242,0.171809647
2243,0.169938026
2244,0.166221074
2245,0.162504191
2246,0.160632778
2247,0.149534431
2248,0.147663157
2249,0.145791953
2250,0.145766219
2251,0.143895155
2252,0.14202416
2253,0.140153236
2254,0.138282382
2255,0.136411598
2256,0.138231685
2257,0.138206442
2258,0.136335869
2259,0.132619965
2260,0.12890413
2261,0.130724568
2262,0.134390476
2263,0.136211053
2264,0.1361863
2265,0.134316215
2266,0.1324462
2267,0.132421655
2268,0.137933381
2269,0.137908974
2270,0.136039236
2271,0.132324166
2272,0.135990766
2273,0.134121234
2274,0.139633372
2275,0.139609377
2276,0.13958545
2277,0.141406991
2278,0.137692398
2279,0.141359474
2280,0.145026618
2281,0.145003028
2282,0.146824906
2283,0.146801449
2284,0.143087258
2285,0.146754736
2286,0.148576879
2287,0.152244488
2288,0.152221363
2289,0.152198303
2290,0.152175308
2291,0.150306978
2292,0.155820315
2293,0.152106714
2294,0.155774781
2295,0.146525107
2296,0.146502502
2297,0.14647996
2298,0.157529886
2299,0.153816671
2300,0.157485123
2301,0.151926635
2302,0.153749813
2303,0.151882253
2304,0.150014756
2305,0.153683525
2306,0.153661555
2307,0.148103447
2308,0.146236203
2309,0.148059823
2310,0.153574307
2311,0.151707251
2312,0.147994857
2313,0.147973328
2314,0.140570258
2315,0.146085056
2316,0.146063714
2317,0.146042435
2318,0.144175818
2319,0.144154664
2320,0.138597372
2321,0.140421744
2322,0.145936981
2323,0.140379877
2324,0.140359039
2325,0.136647462
2326,0.132935948
2327,0.131069899
2328,0.134740115
2329,0.132874194
2330,0.132853736
2331,0.132833344
2332,0.123586012
2333,0.12541115
2334,0.130927153
2335,0.129061619
2336,0.121659949
2337,0.121639947
2338,0.119774611
2339,0.123445543
2340,0.123425741
2341,0.125251407
2342,0.123386339
2343,0.119675938
2344,0.114120206
2345,0.117791545
2346,0.119617554
2347,0.121443632
2348,0.117733578
2349,0.115868997
2350,0.115849887
2351,0.11952165
2352,0.119502685
2353,0.123174594
2354,0.119464974
2355,0.11944623
2356,0.11573676
2357,0.117563566
2358,0.11939045
2359,0.12121741
2360,0.119353646
2361,0.117489961
2362,0.113780955
2363,0.119299031
2364,0.121126387
2365,0.126644625
2366,0.130317544
2367,0.137681348
2368,0.143199835
2369,0.141336804
2370,0.141319259
2371,0.148683403
2372,0.152356832
2373,0.148648747
2374,0.148631552
2375,0.150459848
2376,0.165206038
2377,0.163343714
2378,0.159636083
2379,0.155928545
2380,0.157757302
2381,0.163276957
2382,0.161415105
2383,0.163244152
2384,0.154000893
2385,0.150293935
2386,0.141050875
2387,0.146571122
2388,0.141019067
2389,0.146539518
2390,0.148369273
2391,0.144662931
2392,0.144647496
2393,0.144632168
2394,0.144616949
2395,0.139065637
2396,0.129823634
2397,0.124272543
2398,0.120566965
2399,0.118706901
2400,0.115001551
2401,0.118677918
2402,0.113127399
2403,0.105731597
2404,0.100181313
2405,0.102012752
2406,0.10199891
2407,0.098294388
2408,0.09828079
2409,0.096421915
2410,0.096408565
2411,0.094549939
2412,0.098227642
2413,0.09636927
2414,0.096356428
2415,0.094498314
2416,0.09264033
2417,0.094473278
2418,0.098151759
2419,0.099984973
2420,0.098127519
2421,0.092579399
2422,0.092567616
2423,0.09440137
2424,0.098080662
2425,0.092533089
2426,0.075913251
2427,0.048221149
2428,0.029756191
2429,0.040817783
2430,0.064797321
2431,0.099849406
2432,0.149664837
2433,0.238233825
2434,0.376628773
2435,0.531632471
2436,0.679254712
2437,0.79919609
2438,0.880384202
2439,0.913592045
2440,0.882211014
2441,0.764096303
2442,0.575856517
2443,0.367317472
2444,0.195686587
2445,0.094181073
2446,0.051728526
2447,0.059101943
2448,0.084929515
2449,0.119984238
2450,0.136585104
2451,0.140268315
2452,0.121806867
2453,0.110727169
2454,0.110720024
2455,0.110713026
2456,0.116242379
2457,0.105163274
2458,0.094084316
2459,0.092232509
2460,0.092226249
2461,0.094065537
2462,0.088523369
2463,0.086672149
2464,0.084821074
2465,0.081124743
2466,0.08481016
2467,0.086650321
2468,0.086645226
2469,0.082949473
2470,0.082944664
2471,0.082939998
2472,0.084780874
2473,0.090312694
2474,0.088463051
2475,0.084768149
2476,0.082918787
2477,0.082914964
2478,0.088447482
2479,0.090289337
2480,0.088440527
2481,0.088437254
2482,0.084743316
2483,0.088431115
2484,0.088428247
2485,0.097652516
2486,0.095804513
2487,0.092111242
2488,0.086572701
2489,0.093952094
2490,0.097640815
2491,0.101329664
2492,0.10317324
2493,0.103171542
2494,0.10501537
2495,0.106859322
2496,0.112394199
2497,0.117929198
2498,0.121618918
2499,0.123463357
2500,0.121617114
2501,0.132688794
2502,0.138224388
2503,0.143760098
2504,0.145605121
2505,0.149295658
2506,0.145604704
2507,0.158522466
2508,0.167749536
2509,0.180667516
2510,0.182513197
2511,0.186204385
2512,0.186204875
2513,0.199123271
2514,0.212041767
2515,0.21757876
2516,0.224961251
2517,0.228653036
2518,0.236035717
2519,0.24341849
2520,0.254492154
2521,0.260029706
2522,0.260031143
2523,0.263723466
2524,0.267415872
2525,0.27295376
2526,0.276646327
2527,0.280338971
2528,0.287722491
2529,0.287724483
2530,0.287726545
2531,0.289574077
2532,0.296957877
2533,0.295114739
2534,0.295117063
2535,0.289583246
2536,0.284049486
2537,0.282206582
2538,0.284054532
2539,0.280366331
2540,0.271141975
2541,0.260072264
2542,0.250847997
2543,0.249005371
2544,0.239781181
2545,0.232402426
2546,0.221332902
2547,0.210263407
2548,0.197348538
2549,0.191815295
2550,0.186282073
2551,0.186285071
2552,0.175215681
2553,0.164146303
2554,0.154922335
2555,0.153079976
2556,0.153083022
2557,0.149395267
2558,0.145707509
2559,0.140174346
2560,0.134641174
2561,0.136489594
2562,0.136492598
2563,0.134650185
2564,0.13280775
2565,0.127274492
2566,0.127277408
2567,0.129125695
2568,0.13281935
2569,0.130976767
2570,0.129134145
2571,0.129136882
2572,0.123603371
2573,0.125451414
2574,0.132835608
2575,0.129147343
2576,0.125459021
2577,0.125461439
2578,0.123618392
2579,0.125466079
2580,0.132849898
2581,0.134697441
2582,0.132854107
2583,0.131010694
2584,0.131012598
2585,0.132859817
2586,0.138397748
2587,0.143935588
2588,0.136555528
2589,0.140247774
2590,0.138403717
2591,0.142095758
2592,0.142096891
2593,0.145788714
2594,0.143944223
2595,0.138408815
2596,0.13840949
2597,0.140255443
2598,0.145792072
2599,0.147637773
2600,0.145792542
2601,0.142101777
2602,0.142101677
2603,0.142101438
2604,0.143946458
2605,0.147636734
2606,0.14394526
2607,0.142099036
2608,0.14209806
2609,0.142096929
2610,0.145786441
2611,0.147630391
2612,0.145783377
2613,0.142090796
2614,0.138398047
2615,0.14393213
2616,0.142084437
2617,0.143927369
2618,0.142079321
2619,0.132849491
2620,0.125464878
2621,0.132843284
2622,0.136530701
2623,0.136527127
2624,0.13283256
2625,0.127292398
2626,0.123597439
2627,0.129129285
2628,0.130970129
2629,0.129119968
2630,0.129115004
2631,0.125419031
2632,0.123568249
2633,0.123562658
2634,0.123556854
2635,0.125396236
2636,0.1216992
2637,0.118001946
2638,0.117995274
2639,0.116142979
2640,0.119826663
2641,0.119819321
2642,0.117966352
2643,0.114267755
2644,0.108723528
2645,0.114251474
2646,0.116088387
2647,0.114234265
2648,0.11607071
2649,0.110525316
2650,0.112361288
2651,0.114197021
2652,0.110496312
2653,0.112331565
2654,0.114166577
2655,0.112310544
2656,0.104918066
2657,0.108597747
2658,0.112277182
2659,0.115956371
2660,0.115944512
2661,0.110396204
2662,0.110383848
2663,0.112216644
2664,0.121430792
2665,0.126953889
2666,0.128785934
2667,0.136153928
2668,0.132449268
2669,0.139816758
2670,0.143493195
2671,0.145323978
2672,0.145309107
2673,0.147139383
2674,0.143433203
2675,0.147108372
2676,0.152628687
2677,0.158148747
2678,0.15075075
2679,0.154424901
2680,0.156253398
2681,0.15623624
2682,0.158064228
2683,0.156201161
2684,0.148801638
2685,0.145092662
2686,0.137692633
2687,0.137673952
2688,0.139500419
2689,0.139481233
2690,0.143152596
2691,0.141287505
2692,0.139422163
2693,0.132020369
2694,0.130154526
2695,0.126443033
2696,0.117195089
2697,0.113483099
2698,0.106080059
2699,0.107903775
2700,0.106036444
2701,0.104168867
2702,0.100455644
2703,0.096742177
2704,0.089337666
2705,0.091159916
2706,0.092981924
2707,0.096649092
2708,0.089243617
2709,0.087374105
2710,0.085504355
2711,0.08732517
2712,0.08914575
2713,0.089120694
2714,0.089095405
2715,0.087224484
2716,0.089044132
2717,0.090863551
2718,0.094528141
2719,0.101883306
2720,0.092629638
2721,0.088911947
2722,0.088884834
2723,0.085166697
2724,0.086984541
2725,0.083265963
2726,0.070320163
2727,0.044456342
2728,0.016746904
2729,0.024099863
